,gene_name,entrez_id
15978,DCTN6,10671
15979,FRMD7,90167
15980,PPP4R3C,139420
15981,PSD3,23362
15982,KCTD10,83892
15983,RTP2,344892
15984,GPCPD1,56261
15985,SEC63,11231
15986,TCN2,6948
15987,FKBP2,2286
15988,ZNF91,7644
15989,OR4A16,81327
15990,ACSM3,6296
15991,SOX2,6657
15992,GRIFIN,402635
15993,MINDY2,54629
15994,STXBP6,29091
15995,COL6A2,1292
15996,KIAA1109,84162
15997,GRXCR2,643226
15998,ADAMTS2,9509
15999,SUPT3H,8464
16000,PTPRZ1,5803
16001,IGF2BP1,10642
16002,TMEM222,84065
16003,IQCH,64799
16004,TXNL1,9352
16005,UFSP2,55325
16006,GAB1,2549
16007,TAF9,6880
16008,CDK5RAP3,80279
16009,TMEM50A,23585
16010,EMX1,2016
16011,POU4F3,5459
16012,CDC23,8697
16013,MDP1,145553
16014,NR1I3,9970
16015,SOBP,55084
16016,SFI1,9814
16017,AKR1B1,231
16018,PCBP4,57060
16019,NLRP3,114548
16020,CBX5,23468
16021,EARS2,124454
16022,C1orf141,400757
16023,CDH12,1010
16024,SLC35E3,55508
16025,SH3BP5,9467
16026,RNF168,165918
16027,KIF22,3835
16028,SLC17A9,63910
16029,ZNF502,91392
16030,HSFX3,101928917
16031,PRPF40A,55660
16032,FCGRT,2217
16033,LENG8,114823
16034,VPS29,51699
16035,PCDHB16,57717
16036,PCBP2,5094
16037,MAP3K13,9175
16038,AXIN1,8312
16039,FBXO44,93611
16040,BNIP1,662
16041,TEPP,374739
16042,WDR27,253769
16043,POU6F2,11281
16044,MOK,5891
16045,CDK5R2,8941
16046,LRRC61,65999
16047,P4HA3,283208
16048,ZFYVE26,23503
16049,DDB1,1642
16050,C1QB,713
16051,TMEM25,84866
16052,SNRNP25,79622
16053,RHOA,387
16054,CPLX2,10814
16055,GIGYF2,26058
16056,MAGOHB,55110
16057,GSTK1,373156
16058,NIN,51199
16059,ZNF329,79673
16060,ADCY9,115
16061,CATSPERD,257062
16062,LYPD2,137797
16063,BMP2,650
16064,C8orf34,116328
16065,ASB12,142689
16066,COG1,9382
16067,RPS25,6230
16068,POU1F1,5449
16069,LSM12,124801
16070,OR10G3,26533
16071,RRAGB,10325
16072,PHACTR2,9749
16073,PLD3,23646
16074,MAGED2,10916
16075,ANKRD44,91526
16076,COMMD6,170622
16077,GPANK1,7918
16078,AKAP3,10566
16079,COPS4,51138
16080,LCN6,158062
16081,CFL1,1072
16082,EFCAB14,9813
16083,SPC25,57405
16084,RGS8,85397
16085,MREG,55686
16086,PPP1R13L,10848
16087,ANKRD7,56311
16088,MYC,4609
16089,FAAH,2166
16090,ZNF835,90485
16091,NOL4L,140688
16092,MITD1,129531
16093,MAGEA3,4102
16094,GPR152,390212
16095,SMARCAD1,56916
16096,CAPZA1,829
16097,AOX1,316
16098,CD180,4064
16099,FER1L5,90342
16100,KMT2E,55904
16101,RALYL,138046
16102,GPR82,27197
16103,MMEL1,79258
16104,PEX6,5190
16105,OR3A2,4995
16106,PLCD3,113026
16107,GTSF1L,149699
16108,LRRC23,10233
16109,IQCJ-SCHIP1,100505385
16110,MAS1L,116511
16111,PTF1A,256297
16112,DEFB131B,100129216
16113,TMEM244,253582
16114,SLC25A32,81034
16115,STAT5A,6776
16116,SPATA31A5,727905
16117,CETN3,1070
16118,TMSB10,9168
16119,SNCA,6622
16120,POLR3F,10621
16121,NAIP,4671
16122,GZF1,64412
16123,NTN1,9423
16124,ZNF561,93134
16125,BEND3,57673
16126,TBK1,29110
16127,UBQLNL,143630
16128,KRTAP4-8,728224
16129,ACTRT1,139741
16130,PLA2G2E,30814
16131,ZBTB33,10009
16132,PPP1R3C,5507
16133,CA6,765
16134,TACR2,6865
16135,GCSAM,257144
16136,ASTN1,460
16137,CCDC126,90693
16138,TMEM129,92305
16139,FBXO8,26269
16140,UBXN10,127733
16141,ASB17,127247
16142,STK3,6788
16143,NOSIP,51070
16144,CNTNAP5,129684
16145,GSTM4,2948
16146,PCED1B,91523
16147,PAGE2,203569
16148,BEST4,266675
16149,R3HDM1,23518
16150,CRYBB2,1415
16151,D2HGDH,728294
16152,MOB3A,126308
16153,CDYL,9425
16154,ZSWIM3,140831
16155,TMEM181,57583
16156,DISP3,57540
16157,ATP1A4,480
16158,MAGI1,9223
16159,EPB41,2035
16160,CSN2,1447
16161,C16orf71,146562
16162,RAB11FIP4,84440
16163,ADRA2B,151
16164,KCNH2,3757
16165,PLA2G12B,84647
16166,ZSCAN21,7589
16167,RGS18,64407
16168,BMX,660
16169,OTUD6A,139562
16170,FUT8,2530
16171,ACSBG2,81616
16172,SWSAP1,126074
16173,ATP8B4,79895
16174,CDC26,246184
16175,TMEM19,55266
16176,RERG,85004
16177,RTCB,51493
16178,TMEM135,65084
16179,FERMT2,10979
16180,OR5B21,219968
16181,CD84,8832
16182,MRLN,100507027
16183,TRPV2,51393
16184,CDK18,5129
16185,IGF2,3481
16186,ZSWIM1,90204
16187,ZNF433,163059
16188,CFHR3,10878
16189,SPECC1,92521
16190,FAM216A,29902
16191,ARRDC2,27106
16192,HOOK3,84376
16193,PCGF3,10336
16194,NANOG,79923
16195,TRIM38,10475
16196,PARP15,165631
16197,ATP8B1,5205
16198,ANKRD36,375248
16199,CTPS2,56474
16200,SCAMP3,10067
16201,PRAME,23532
16202,ANO8,57719
16203,TNFRSF11B,4982
16204,CROT,54677
16205,UBE2J2,118424
16206,PIEZO2,63895
16207,COG3,83548
16208,UNC5B,219699
16209,CHD9,80205
16210,KCNJ16,3773
16211,TWF2,11344
16212,LGI2,55203
16213,ZNF98,148198
16214,SRD5A2,6716
16215,GUCA1B,2979
16216,KRTAP3-1,83896
16217,FLNC,2318
16218,CTXN2,399697
16219,PHF24,23349
16220,CATIP,375307
16221,MSMO1,6307
16222,RANGAP1,5905
16223,RUVBL1,8607
16224,DDX42,11325
16225,COMMD10,51397
16226,KRT6B,3854
16227,PHYHIP,9796
16228,SUZ12,23512
16229,ATF1,466
16230,TIMM10,26519
16231,HOXD8,3234
16232,OVOL2,58495
16233,KIF6,221458
16234,AK6,102157402
16235,SLC29A4,222962
16236,FECH,2235
16237,RORC,6097
16238,HTRA4,203100
16239,HOXD1,3231
16240,ARID5A,10865
16241,IKBKB,3551
16242,PHF8,23133
16243,CD248,57124
16244,GP2,2813
16245,NMT2,9397
16246,TMEM175,84286
16247,C17orf98,388381
16248,PSMA4,5685
16249,PPIL3,53938
16250,PRR15,222171
16251,DNAH14,127602
16252,ONECUT1,3175
16253,S100A16,140576
16254,JMJD7,100137047
16255,CHRNG,1146
16256,SLC35A4,113829
16257,CCDC184,387856
16258,CACNB3,784
16259,TNIP1,10318
16260,GLCE,26035
16261,GBX1,2636
16262,LBR,3930
16263,SLIT3,6586
16264,FCGR2A,2212
16265,MCM2,4171
16266,TMEM59L,25789
16267,MRGPRX3,117195
16268,ADGRB3,577
16269,RHOXF1,158800
16270,TP53BP2,7159
16271,NUP160,23279
16272,IFIT5,24138
16273,TLCD2,727910
16274,MRPL12,6182
16275,ADH7,131
16276,ARL14EPL,644100
16277,SLC47A1,55244
16278,BPIFA3,128861
16279,REEP4,80346
16280,CCDC97,90324
16281,KCNE4,23704
16282,ARL6,84100
16283,NSG2,51617
16284,CYS1,192668
16285,PRR18,285800
16286,TMIE,259236
16287,GRIP2,80852
16288,TMEM62,80021
16289,BBS2,583
16290,GPRC5A,9052
16291,NOCT,25819
16292,FXN,2395
16293,GAGE10,102724473
16294,NAALADL1,10004
16295,BICD2,23299
16296,ZIC1,7545
16297,GRHL3,57822
16298,IMPG1,3617
16299,CACHD1,57685
16300,EEFSEC,60678
16301,AQP12A,375318
16302,GIMAP6,474344
16303,CLRN2,645104
16304,DLD,1738
16305,FBXL12,54850
16306,NUDT19,390916
16307,LRMDA,83938
16308,SLC5A1,6523
16309,CCDC22,28952
16310,HTD2,109703458
16311,CDC20,991
16312,CADM1,23705
16313,SLC12A6,9990
16314,SUSD1,64420
16315,MSH6,2956
16316,FAM110D,79927
16317,ATG16L1,55054
16318,BAIAP2L2,80115
16319,KAT6A,7994
16320,KAT7,11143
16321,FARS2,10667
16322,ZBTB21,49854
16323,EDC3,80153
16324,PKIA,5569
16325,MESD,23184
16326,KLHL22,84861
16327,PLBD2,196463
16328,DDX43,55510
16329,FAM120AOS,158293
16330,ERAP1,51752
16331,GDPD3,79153
16332,AMD1,262
16333,SLC9C1,285335
16334,BLOC1S4,55330
16335,TKT,7086
16336,RB1CC1,9821
16337,TMEM237,65062
16338,UBR7,55148
16339,NKD1,85407
16340,OR4D10,390197
16341,ATP10D,57205
16342,OR4A47,403253
16343,SLC27A4,10999
16344,ZNF649,65251
16345,B3GALT2,8707
16346,APOBEC4,403314
16347,HSD11B1,3290
16348,ACSM2A,123876
16349,ELOA3C,107983955
16350,ZNF266,10781
16351,RPL29,6159
16352,DES,1674
16353,HACD4,401494
16354,DCANP1,140947
16355,ARFRP1,10139
16356,WNT9A,7483
16357,COG6,57511
16358,NACAD,23148
16359,NOXO1,124056
16360,SNRPG,6637
16361,RANBP6,26953
16362,C1orf131,128061
16363,SCAF11,9169
16364,IFNA2,3440
16365,CSTA,1475
16366,PHF3,23469
16367,CLEC2D,29121
16368,PRR29,92340
16369,MIPOL1,145282
16370,SLC2A11,66035
16371,LGALS1,3956
16372,ESYT2,57488
16373,ATG4D,84971
16374,ROS1,6098
16375,PANX2,56666
16376,TMEM196,256130
16377,TRUB1,142940
16378,CHRDL2,25884
16379,TPBGL,100507050
16380,NPIPB4,440345
16381,CCDC116,164592
16382,ADAM11,4185
16383,LRRIQ4,344657
16384,C11orf80,79703
16385,TNPO1,3842
16386,TNXB,7148
16387,AQP8,343
16388,POU3F1,5453
16389,ALG14,199857
16390,NUAK2,81788
16391,OPN1LW,5956
16392,LIPT2,387787
16393,C5AR2,27202
16394,ANKRD66,100287718
16395,CDX1,1044
16396,IL17RB,55540
16397,OSTF1,26578
16398,LINC02218,102723526
16399,EIF4E2,9470
16400,MPC1,51660
16401,CLTRN,57393
16402,APOC1,341
16403,ARL10,285598
16404,ANGPTL8,55908
16405,KIF20A,10112
16406,STAP2,55620
16407,ENAH,55740
16408,SLX4,84464
16409,KLF7,8609
16410,NARS2,79731
16411,AFF1,4299
16412,USP24,23358
16413,NUDT16L1,84309
16414,CMC4,100272147
16415,MAP4K4,9448
16416,ASPRV1,151516
16417,POMZP3,22932
16418,HAL,3034
16419,FRS2,10818
16420,NCS1,23413
16421,DRC7,84229
16422,OPN1MW,2652
16423,AMMECR1,9949
16424,PARD3,56288
16425,CIRBP,1153
16426,CRIM1,51232
16427,ART3,419
16428,IL13,3596
16429,MEPCE,56257
16430,ANKS1B,56899
16431,KCNK4,50801
16432,RPL26,6154
16433,AUP1,550
16434,OR1N2,138882
16435,KRTAP12-1,353332
16436,GPR137,56834
16437,PMF1,11243
16438,KRTAP10-2,386679
16439,RCOR1,23186
16440,KLHDC8B,200942
16441,BRDT,676
16442,LRRC8D,55144
16443,SYCP1,6847
16444,MALRD1,340895
16445,PPP2R2D,55844
16446,GNB1L,54584
16447,CHCHD5,84269
16448,MYO3B,140469
16449,DEFA6,1671
16450,JMJD4,65094
16451,ZDHHC11B,653082
16452,TRIM17,51127
16453,PCDH1,5097
16454,SLC35A5,55032
16455,HNRNPK,3190
16456,HECTD3,79654
16457,AARSD1,80755
16458,PARK7,11315
16459,MT4,84560
16460,ARG2,384
16461,KLHL28,54813
16462,CTDSPL2,51496
16463,RPH3AL,9501
16464,LMNB2,84823
16465,DAND5,199699
16466,GLRX,2745
16467,PLA2G1B,5319
16468,CDSN,1041
16469,MAD1L1,8379
16470,NXPH1,30010
16471,MYO1C,4641
16472,TUBA4A,7277
16473,NKX6-2,84504
16474,PIGBOS1,101928527
16475,CLPTM1L,81037
16476,GNAT1,2779
16477,ZNF705D,728957
16478,CDK1,983
16479,SEC61A2,55176
16480,RBM4B,83759
16481,HYKK,123688
16482,IL24,11009
16483,UTS2B,257313
16484,MDN1,23195
16485,KRTAP4-6,81871
16486,PHF11,51131
16487,GPR42,2866
16488,GTPBP8,29083
16489,AGXT2,64902
16490,SLC22A16,85413
16491,DHRS12,79758
16492,OR5P2,120065
16493,RBMX,27316
16494,MTERF3,51001
16495,ADGRG7,84873
16496,MYOZ1,58529
16497,ZNF112,7771
16498,PLA2G7,7941
16499,MAN2B1,4125
16500,PRR5,55615
16501,CELF5,60680
16502,SPRR1A,6698
16503,FARP1,10160
16504,EVC2,132884
16505,SPDYE2B,100310812
16506,IFNA21,3452
16507,PEAK3,374872
16508,TSPY10,100289087
16509,SNRPD3,6634
16510,MYO18A,399687
16511,ZNF442,79973
16512,RALB,5899
16513,SIPA1,6494
16514,WFDC1,58189
16515,ABCC11,85320
16516,CSDC2,27254
16517,KLK9,284366
16518,WNT8A,7478
16519,HPGD,3248
16520,CXCR5,643
16521,KRBA1,84626
16522,ADAMTSL1,92949
16523,HCRT,3060
16524,PNLIP,5406
16525,ADAMTS20,80070
16526,PRSS56,646960
16527,ZAR1,326340
16528,RPAP1,26015
16529,GRM3,2913
16530,COQ2,27235
16531,RDH5,5959
16532,KDM2B,84678
16533,GRIK5,2901
16534,BCL3,602
16535,AMBN,258
16536,APOL1,8542
16537,TMOD1,7111
16538,PLB1,151056
16539,CYBC1,79415
16540,CSNK1G2,1455
16541,SLC25A41,284427
16542,NOSTRIN,115677
16543,XCL1,6375
16544,MOGS,7841
16545,YPEL4,219539
16546,ZNF589,51385
16547,MUC13,56667
16548,RGN,9104
16549,NSDHL,50814
16550,IGDCC4,57722
16551,ARHGEF15,22899
16552,AHSG,197
16553,CRYM,1428
16554,COLCA2,120376
16555,FAM43B,163933
16556,ATIC,471
16557,ZNF436,80818
16558,FGR,2268
16559,AK4,205
16560,ANO9,338440
16561,CRYGD,1421
16562,TUBB,203068
16563,NUDT4,11163
16564,CDCA7L,55536
16565,ADGRB1,575
16566,PTPRE,5791
16567,GREB1,9687
16568,PHKA2,5256
16569,EPS15,2060
16570,ZC3H11A,9877
16571,MDC1,9656
16572,NCR2,9436
16573,DSG3,1830
16574,SESTD1,91404
16575,ZNF777,27153
16576,ANKRD16,54522
16577,PARPBP,55010
16578,SLC28A3,64078
16579,CLEC4E,26253
16580,IPO5,3843
16581,OR5AN1,390195
16582,DCTN1,1639
16583,STXBP5L,9515
16584,EVX1,2128
16585,DYRK2,8445
16586,CLEC1B,51266
16587,C10orf143,387723
16588,CBARP,255057
16589,NAA25,80018
16590,NANOS1,340719
16591,FRA10AC1,118924
16592,OR10S1,219873
16593,DNM3,26052
16594,KDM5B,10765
16595,CDR2L,30850
16596,SNRNP40,9410
16597,JPH1,56704
16598,RNF126,55658
16599,PSMG4,389362
16600,UBE3B,89910
16601,ERCC1,2067
16602,PRDM7,11105
16603,TIMM21,29090
16604,FGFR4,2264
16605,CRYBG1,202
16606,LCE3E,353145
16607,CCL15,6359
16608,HCN2,610
16609,TM9SF2,9375
16610,ITPKC,80271
16611,FAM189A1,23359
16612,TUBA4B,80086
16613,ESCO2,157570
16614,DUSP26,78986
16615,MRGPRX2,117194
16616,DEFB125,245938
16617,HSD17B10,3028
16618,MORN2,729967
16619,PIGT,51604
16620,MOGAT2,80168
16621,TENM2,57451
16622,CRTC3,64784
16623,COMMD3-BMI1,100532731
16624,RASEF,158158
16625,EML1,2009
16626,PLCXD3,345557
16627,NDUFAF2,91942
16628,VCX3A,51481
16629,QRICH1,54870
16630,OR5K3,403277
16631,SP110,3431
16632,TMED7,51014
16633,TRIM40,135644
16634,WFIKKN2,124857
16635,UTP3,57050
16636,NLRP9,338321
16637,TAF3,83860
16638,KRTAP3-2,83897
16639,CD27,939
16640,SIVA1,10572
16641,BCR,613
16642,OR2T11,127077
16643,TMEM82,388595
16644,C2orf88,84281
16645,TMEM247,388946
16646,AOC2,314
16647,HSD17B1,3292
16648,CDKN3,1033
16649,BAG5,9529
16650,RNF115,27246
16651,KLHDC8A,55220
16652,PLK1,5347
16653,SUCNR1,56670
16654,ENKD1,84080
16655,LRRC59,55379
16656,SLC28A1,9154
16657,GRIA2,2891
16658,GDF9,2661
16659,SHISA8,440829
16660,TRARG1,286753
16661,C19orf71,100128569
16662,TRIM42,287015
16663,POLL,27343
16664,PGBD1,84547
16665,N6AMT1,29104
16666,SERPINE2,5270
16667,DEFB128,245939
16668,SH3PXD2A,9644
16669,MRPL49,740
16670,TOMM22,56993
16671,ZNF814,730051
16672,LYZL4,131375
16673,SPEM2,201243
16674,CDH7,1005
16675,PCSK9,255738
16676,RAB23,51715
16677,C8orf76,84933
16678,CDC25B,994
16679,CRISP3,10321
16680,POLR1B,84172
16681,DDX55,57696
16682,WASHC2C,253725
16683,ZNF621,285268
16684,ZC3H12B,340554
16685,ARHGEF10L,55160
16686,BNIP3,664
16687,NCK2,8440
16688,SIAE,54414
16689,CFAP54,144535
16690,MATK,4145
16691,POLN,353497
16692,TPP1,1200
16693,HECW1,23072
16694,BET1L,51272
16695,TOP2A,7153
16696,EXOC8,149371
16697,CLEC10A,10462
16698,CFAP221,200373
16699,RALA,5898
16700,ACRBP,84519
16701,VPS11,55823
16702,PRAMEF11,440560
16703,CMA1,1215
16704,SYNPO,11346
16705,TRIM24,8805
16706,GAGE12H,729442
16707,HSD17B4,3295
16708,DAP,1611
16709,JDP2,122953
16710,APLP1,333
16711,RAB9A,9367
16712,TMC3,342125
16713,ORMDL2,29095
16714,ZNF827,152485
16715,RIMBP3,85376
16716,ZDHHC23,254887
16717,TXNRD1,7296
16718,NDUFA9,4704
16719,LACTB2,51110
16720,CTU2,348180
16721,AAR2,25980
16722,HSCB,150274
16723,C4orf19,55286
16724,FUT7,2529
16725,SLAMF1,6504
16726,NFATC2IP,84901
16727,OR4D5,219875
16728,MAGI3,260425
16729,CIC,23152
16730,PRKY,5616
16731,PREX1,57580
16732,SLC9A8,23315
16733,KCNMB1,3779
16734,GSAP,54103
16735,SKA1,220134
16736,DHX38,9785
16737,APBB3,10307
16738,WWC1,23286
16739,PROSER1,80209
16740,C14orf119,55017
16741,ANLN,54443
16742,TUBA1B,10376
16743,ONECUT2,9480
16744,PLXNC1,10154
16745,CORIN,10699
16746,KLHL15,80311
16747,FBXW10,10517
16748,BHLHE23,128408
16749,MRPL42,28977
16750,GPRIN1,114787
16751,ZDHHC12,84885
16752,RFPL2,10739
16753,CCL3,6348
16754,PCDH8,5100
16755,NELL1,4745
16756,TMEM150A,129303
16757,LMF1,64788
16758,ABCC10,89845
16759,MT1F,4494
16760,IKZF4,64375
16761,LGALS7B,653499
16762,DUXA,503835
16763,ZNF251,90987
16764,MAT2B,27430
16765,NABP2,79035
16766,BPHL,670
16767,GNA15,2769
16768,ANAPC1,64682
16769,ZBTB49,166793
16770,SNX25,83891
16771,OXER1,165140
16772,HLA-A,3105
16773,RPS17,6218
16774,KRTAP27-1,643812
16775,HDGFL3,50810
16776,ORC5,5001
16777,MRPL11,65003
16778,TRMT10B,158234
16779,OR5AP2,338675
16780,ADARB2,105
16781,OCA2,4948
16782,RGS6,9628
16783,SUPT6H,6830
16784,GIMAP8,155038
16785,CYP1A2,1544
16786,AAMP,14
16787,HABP2,3026
16788,ACBD5,91452
16789,U2AF1L4,199746
16790,EDEM3,80267
16791,ZNF488,118738
16792,BPTF,2186
16793,LNP1,348801
16794,ADNP,23394
16795,XPR1,9213
16796,PDXDC1,23042
16797,ANGPT2,285
16798,KITLG,4254
16799,TNP2,7142
16800,RDH10,157506
16801,IRX5,10265
16802,SAR1B,51128
16803,REXO4,57109
16804,CDRT4,284040
16805,MPC1L,347411
16806,GAREM1,64762
16807,STMN1,3925
16808,ACSM6,142827
16809,ABHD1,84696
16810,RNF130,55819
16811,CELA1,1990
16812,ZNF468,90333
16813,TPK1,27010
16814,MFNG,4242
16815,ZNF77,58492
16816,TUT1,64852
16817,ZFP1,162239
16818,IL10RB,3588
16819,FAM20C,56975
16820,RPL4,6124
16821,RFLNB,359845
16822,ATP6V0D1,9114
16823,COL8A1,1295
16824,MYL2,4633
16825,PDK1,5163
16826,ABCB1,5243
16827,NUP107,57122
16828,TPH1,7166
16829,FERMT3,83706
16830,CCNI2,645121
16831,ACIN1,22985
16832,FASTKD1,79675
16833,OXNAD1,92106
16834,VTN,7448
16835,CLEC4F,165530
16836,CDKL3,51265
16837,ZSCAN31,64288
16838,CAVIN1,284119
16839,CCR6,1235
16840,ZNF335,63925
16841,SAMM50,25813
16842,MAP3K7,6885
16843,EQTN,54586
16844,PHF13,148479
16845,PDCL,5082
16846,NOB1,28987
16847,ABCF3,55324
16848,TIGD5,84948
16849,AQP9,366
16850,KRTAP29-1,100533177
16851,TERF2,7014
16852,CYP2W1,54905
16853,KTN1,3895
16854,PCDHB14,56122
16855,SERPINE1,5054
16856,FBXL22,283807
16857,NXNL1,115861
16858,ITGA2B,3674
16859,CELF1,10658
16860,TMED1,11018
16861,FH,2271
16862,OPN1MW3,101060233
16863,ZMYND15,84225
16864,KRT79,338785
16865,CACNA1I,8911
16866,GSTP1,2950
16867,OR4K5,79317
16868,THAP10,56906
16869,TAX1BP3,30851
16870,AIF1,199
16871,INTS3,65123
16872,SPRR2E,6704
16873,AGPAT2,10555
16874,HTR3A,3359
16875,HMBS,3145
16876,ERV3-1,2086
16877,UPF3B,65109
16878,CRISPLD1,83690
16879,BTBD18,643376
16880,OR13C9,286362
16881,OR2T3,343173
16882,TAF5,6877
16883,ARRDC3,57561
16884,ZZZ3,26009
16885,OTOP1,133060
16886,THOC3,84321
16887,RALGPS1,9649
16888,FAM167B,84734
16889,VHLL,391104
16890,CLUAP1,23059
16891,ZCCHC10,54819
16892,WASHC3,51019
16893,SFTA2,389376
16894,SLC9C2,284525
16895,ARHGAP27,201176
16896,P2RY1,5028
16897,KRTAP5-7,440050
16898,ZNF83,55769
16899,ATAT1,79969
16900,GLI1,2735
16901,ZNF253,56242
16902,SPATS2L,26010
16903,ATF4,468
16904,CBWD2,150472
16905,ZNF534,147658
16906,DDX27,55661
16907,KCNV2,169522
16908,PSD2,84249
16909,LOX,4015
16910,TXLNG,55787
16911,NBPF19,101060226
16912,SYNE2,23224
16913,ACSM5,54988
16914,CDC42BPA,8476
16915,TBL3,10607
16916,NEK3,4752
16917,TMC7,79905
16918,SCRN1,9805
16919,ITGB8,3696
16920,PRPSAP1,5635
16921,C7orf50,84310
16922,SLC19A2,10560
16923,ANXA10,11199
16924,AMOT,154796
16925,SLITRK2,84631
16926,DNAJC22,79962
16927,ENO4,387712
16928,MIOX,55586
16929,DDX10,1662
16930,CHRNB4,1143
16931,FBXL19,54620
16932,RANBP10,57610
16933,TBX2,6909
16934,PABPN1,8106
16935,ERI2,112479
16936,FUT11,170384
16937,LRIT3,345193
16938,OR5B2,390190
16939,GANC,2595
16940,RNF152,220441
16941,C11orf86,254439
16942,INSC,387755
16943,TMEM178A,130733
16944,GLRA2,2742
16945,MAP4,4134
16946,UTS2,10911
16947,ULK4,54986
16948,ZNF639,51193
16949,TESK1,7016
16950,SBK3,100130827
16951,ATE1,11101
16952,NFKBIA,4792
16953,DTX1,1840
16954,SHOX2,6474
16955,TNFSF12-TNFSF13,407977
16956,PGM2,55276
16957,PRAG1,157285
16958,DCAF8L1,139425
16959,RPS6KA5,9252
16960,ZSCAN30,100101467
16961,IER5,51278
16962,EYA3,2140
16963,CRYZ,1429
16964,PIRT,644139
16965,CREB3L4,148327
16966,MRPL27,51264
16967,ZNF568,374900
16968,PACS2,23241
16969,OR7C2,26658
16970,LY75-CD302,100526664
16971,ANKRD61,100310846
16972,CDCA4,55038
16973,ZSWIM8,23053
16974,OR6C70,390327
16975,WDR35,57539
16976,ELP4,26610
16977,DOLPP1,57171
16978,RNF14,9604
16979,KLHL29,114818
16980,DLGAP4,22839
16981,USP17L13,100287238
16982,OSBPL2,9885
16983,CCT2,10576
16984,PCK1,5105
16985,IL36B,27177
16986,RASA3,22821
16987,WNT1,7471
16988,MIS12,79003
16989,BTBD9,114781
16990,MSL3,10943
16991,ZNF611,81856
16992,GABRP,2568
16993,ARMC9,80210
16994,OR11L1,391189
16995,IKBKG,8517
16996,SYS1,90196
16997,TCF4,6925
16998,FAM13B,51306
16999,CXXC1,30827
17000,CSRNP3,80034
17001,NR3C1,2908
17002,NUP133,55746
17003,F2RL2,2151
17004,KIR3DL1,3811
17005,C8orf48,157773
17006,MRE11,4361
17007,DOK5,55816
17008,HDAC10,83933
17009,FCER1A,2205
17010,PLA2G2C,391013
17011,S100A13,6284
17012,CCDC142,84865
17013,SSX3,10214
17014,SH2D4B,387694
17015,SHD,56961
17016,ZNF781,163115
17017,A1CF,29974
17018,PNMA8B,57469
17019,ZNF114,163071
17020,VIRMA,25962
17021,CNNM2,54805
17022,EPS8L3,79574
17023,PSME2,5721
17024,MTRR,4552
17025,ZHX1-C8orf76,100533106
17026,OR2A2,442361
17027,C19orf47,126526
17028,RPL17,6139
17029,PI15,51050
17030,AMELX,265
17031,UGT1A6,54578
17032,RIPOR2,9750
17033,ZNF221,7638
17034,SPTAN1,6709
17035,ZNF362,149076
17036,PI4K2B,55300
17037,KRTAP9-8,83901
17038,TRIM6,117854
17039,CRISP1,167
17040,KCTD15,79047
17041,FANK1,92565
17042,METRN,79006
17043,GYG1,2992
17044,FUZ,80199
17045,METTL9,51108
17046,RNASEK,440400
17047,NLRP8,126205
17048,LALBA,3906
17049,GSTO2,119391
17050,APRT,353
17051,POLR1A,25885
17052,TPRG1,285386
17053,MS4A10,341116
17054,DCAF11,80344
17055,SOX14,8403
17056,GAP43,2596
17057,MAF,4094
17058,PIGW,284098
17059,TCL1B,9623
17060,STRN3,29966
17061,SPINT1,6692
17062,PCNX1,22990
17063,VIPAS39,63894
17064,SLCO2B1,11309
17065,OR1C1,26188
17066,ULK3,25989
17067,FUCA2,2519
17068,CEP95,90799
17069,DERL3,91319
17070,TMTC4,84899
17071,IPCEF1,26034
17072,HBD,3045
17073,STAC,6769
17074,IGFL2,147920
17075,HNF1B,6928
17076,MIB2,142678
17077,CDCA8,55143
17078,RGL2,5863
17079,NMUR1,10316
17080,TMEM259,91304
17081,RMI2,116028
17082,MS4A2,2206
17083,PROSER2,254427
17084,PLOD1,5351
17085,LRRK2,120892
17086,HPS3,84343
17087,FOXD4L5,653427
17088,TNFSF9,8744
17089,ZC3H15,55854
17090,KLK13,26085
17091,SSBP3,23648
17092,CCKAR,886
17093,KDELR2,11014
17094,AWAT1,158833
17095,C11orf88,399949
17096,MVK,4598
17097,ARNT2,9915
17098,LEFTY1,10637
17099,DONSON,29980
17100,SMG7,9887
17101,SLC9B1,150159
17102,RBM39,9584
17103,TAF4,6874
17104,TLL1,7092
17105,UBR1,197131
17106,IRF4,3662
17107,AFMID,125061
17108,OR10G2,26534
17109,VEPH1,79674
17110,PLK2,10769
17111,ACO1,48
17112,LIPI,149998
17113,TMEM265,100862671
17114,RFX5,5993
17115,FZD1,8321
17116,DERA,51071
17117,ACR,49
17118,AQP10,89872
17119,RPE,6120
17120,SEMA6D,80031
17121,CSE1L,1434
17122,LPP,4026
17123,KLF3,51274
17124,ATP5MF,9551
17125,ACVR1B,91
17126,FOXL2,668
17127,ASPSCR1,79058
17128,KRTAP4-4,84616
17129,SPACA4,171169
17130,ZBTB7B,51043
17131,ANAPC15,25906
17132,KREMEN2,79412
17133,HS6ST3,266722
17134,ARFGAP1,55738
17135,HSPB1,3315
17136,OR2A7,401427
17137,TAL2,6887
17138,MAGOH,4116
17139,FAM186B,84070
17140,TMPO,7112
17141,PGLYRP3,114771
17142,TPP2,7174
17143,IGFBP1,3484
17144,NIM1K,167359
17145,COQ9,57017
17146,GNPDA1,10007
17147,MEPE,56955
17148,NAA20,51126
17149,SLC16A12,387700
17150,F5,2153
